ID,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Days_Since_Customer,Marital_Status_Ct,Num_Kids,Tot_Cmp_Accepted,Itm_Total
8605,PhD,46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,58,3160.5868242974657,2,2,0,116
10304,Graduation,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,63,3610.5868242974657,2,0,0,66
4351,Graduation,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,0,0,67,3490.5868242974657,1,2,1,73
10129,Graduation,82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,56,2905.5868242974652,2,0,1,1938
2499,2n Cycle,75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,64,3451.5868242974657,1,1,0,767
10092,Graduation,70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,68,3558.5868242974657,1,1,0,2577
7500,Graduation,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,55,3128.5868242974657,1,2,0,809
5796,Graduation,77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,59,3277.5868242974657,2,0,1,1685
10556,Graduation,54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,63,3098.5868242974652,2,1,1,531
1064,PhD,42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,51,3291.5868242974657,2,1,0,64
48,Graduation,55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,0,58,3128.5868242974657,2,1,1,320
7610,Graduation,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,39,3499.5868242974657,2,1,0,735
263,PhD,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,1,77,3094.5868242974652,1,0,0,201
10814,Graduation,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,1,75,3591.5868242974657,2,0,0,1679
9710,PhD,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,53,3587.5868242974657,1,1,0,1500
9292,Graduation,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,70,3673.5868242974657,2,0,0,1706
10250,Basic,28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,75,3648.5868242974657,2,0,0,29
7881,Master,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,76,3336.5868242974657,2,0,0,1653
5847,Graduation,69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,53,3458.5868242974657,1,1,0,1194
737,PhD,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,0,73,3545.5868242974657,2,0,3,3724
3571,PhD,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,61,3683.5868242974657,2,1,1,2019
7807,Graduation,44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,48,3629.5868242974657,2,1,0,467
3878,2n Cycle,31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,42,3184.5868242974657,1,1,0,51
5092,PhD,51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,73,3271.5868242974657,1,1,1,847
2154,Graduation,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,51,3613.5868242974657,1,2,0,59
5394,Basic,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,43,3531.5868242974657,1,2,0,41
3798,Graduation,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,54,3445.5868242974657,2,2,0,105
3524,Master,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,1,51,3509.5868242974657,1,1,0,247
5247,PhD,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,67,2964.5868242974652,2,2,0,76
5883,Graduation,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,50,3461.5868242974657,2,1,0,802
2118,2n Cycle,62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,58,3325.5868242974657,2,1,0,788
8812,2n Cycle,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,43,3331.5868242974657,1,1,0,60
6616,Graduation,59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,47,3311.5868242974657,2,1,0,639
2797,Graduation,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,45,3375.5868242974657,2,1,0,1780
4328,2n Cycle,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,36,3417.5868242974657,2,1,0,60
9167,Graduation,67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,66,3522.5868242974657,2,1,0,1441
10560,PhD,36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,42,3075.5868242974652,1,1,0,36
2631,Graduation,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,40,3390.5868242974657,2,0,0,1507
8312,Basic,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,61,3076.5868242974652,2,0,0,44
5534,Master,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,0,0,47,3314.5868242974657,2,1,1,347
5093,PhD,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,48,3711.5868242974657,1,1,0,141
7592,PhD,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,76,3499.5868242974657,2,0,0,311
8895,Graduation,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,37,3842.5868242974657,1,0,0,1315
8584,PhD,85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,70,3389.5868242974657,2,0,0,1541
2694,Graduation,42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,55,3165.5868242974657,2,1,0,45
8910,Graduation,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,1,67,3670.5868242974657,2,2,0,446
7433,Graduation,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,37,3731.5868242974657,1,1,0,229
164,PhD,28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,45,3686.5868242974657,2,0,0,475
10477,PhD,39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,49,3448.5868242974657,2,1,0,173
2681,2n Cycle,65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,38,3599.5868242974657,2,0,0,532
5150,Basic,20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,43,3621.5868242974657,1,1,0,47
5283,PhD,42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,46,3194.5868242974657,1,2,0,237
9645,Graduation,64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,54,3685.5868242974657,2,0,0,2258
10678,Graduation,71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,63,3275.5868242974657,2,1,0,1570
7261,Graduation,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,1,51,3606.5868242974657,2,2,0,517
9648,Graduation,46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,55,3902.5868242974657,1,2,0,406
2870,Graduation,49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,49,3708.5868242974657,2,1,0,878
8008,Graduation,36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,39,3352.5868242974657,2,1,0,165
1513,2n Cycle,60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,43,3732.5868242974657,2,2,0,1850
6173,Graduation,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,43,3565.5868242974657,2,1,0,1394
1419,Graduation,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,72,3479.5868242974657,2,2,0,94
9150,PhD,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,59,2904.5868242974652,1,2,0,114
7960,2n Cycle,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,60,3380.5868242974657,2,0,1,2116
1250,Graduation,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,46,3059.5868242974652,1,1,0,118
9905,Graduation,34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,0,0,70,3413.5868242974657,2,2,1,390
10691,Master,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,62,3442.5868242974657,2,2,0,54
7002,Graduation,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,67,3538.5868242974657,1,1,0,561
2952,Master,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,45,3136.5868242974657,1,1,0,105
8439,Graduation,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,58,3085.5868242974652,2,2,1,1636
762,2n Cycle,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,41,3206.5868242974657,2,1,0,1163
2831,Graduation,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,46,3064.5868242974652,2,1,0,1632
6977,Graduation,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,48,3685.5868242974657,2,1,1,2994
6289,Master,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,71,3489.5868242974657,2,2,0,320
4168,Graduation,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,1,56,3528.5868242974657,1,2,0,664
8397,Graduation,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,0,0,71,2968.5868242974652,2,2,1,52
9284,Graduation,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,64,3389.5868242974657,2,1,0,1527
6237,PhD,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,56,3414.5868242974657,1,2,0,497
3130,Graduation,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,58,3511.5868242974657,1,2,0,56
1619,Graduation,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,1,66,3124.5868242974657,2,0,0,1880
1990,PhD,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,0,0,48,3841.5868242974657,1,0,1,2762
5513,Graduation,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,56,3872.5868242974657,2,2,0,67
269,PhD,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,59,3652.5868242974657,1,1,0,1920
8093,Master,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,53,3063.5868242974652,2,0,1,1486
10513,Graduation,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,30,3587.5868242974657,2,0,1,1940
10177,Graduation,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,68,3562.5868242974657,1,1,0,1869
2549,PhD,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,39,3405.5868242974657,2,1,0,44
5782,2n Cycle,58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,0,40,3336.5868242974657,2,1,1,1165
10057,Graduation,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,1,71,3407.5868242974657,1,0,0,1834
10307,Graduation,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,66,3364.5868242974657,2,2,0,894
8566,PhD,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,61,3076.5868242974652,2,2,0,14
2415,Graduation,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,60,3057.5868242974652,2,1,1,1315
5684,Master,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,51,3293.5868242974657,1,2,0,124
8334,Master,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,51,3507.5868242974657,1,2,0,210
9166,Graduation,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,54,3356.5868242974657,2,1,0,1269
1440,2n Cycle,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,44,3873.5868242974657,2,0,0,1516
78,Graduation,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,53,3349.5868242974657,2,1,0,52
5441,PhD,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,57,3370.5868242974657,1,1,0,655
5302,Graduation,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,1,36,3561.5868242974657,2,0,0,1726
4687,Master,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,64,3464.5868242974657,2,0,0,2307
1087,Master,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,1,47,3465.5868242974657,2,1,0,189
6859,Graduation,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,35,3385.5868242974657,1,1,0,136
9860,Graduation,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,63,3533.5868242974657,2,1,0,374
7129,PhD,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,60,3559.5868242974657,2,1,0,1615
5866,Graduation,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,48,3163.5868242974657,2,1,0,316
10521,Graduation,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,1,45,3294.5868242974657,2,2,0,237
7393,Graduation,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,44,3687.5868242974657,2,2,0,148
7849,PhD,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,52,3355.5868242974657,2,0,0,1261
332,Graduation,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,0,65,3526.5868242974657,2,1,1,473
9847,2n Cycle,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,67,3905.5868242974657,2,1,0,900
531,PhD,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,1,68,3707.5868242974657,1,1,0,2603
9576,PhD,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,40,3301.5868242974657,2,1,0,245
6906,Master,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,69,3542.5868242974657,1,0,3,1191
7419,Master,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,54,3129.5868242974657,1,1,0,43
3170,Master,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,65,3364.5868242974657,2,0,0,1431
8527,Master,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,57,3414.5868242974657,2,2,0,634
7872,PhD,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,0,1,47,3629.5868242974657,2,0,3,736
9931,PhD,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,59,3068.5868242974652,2,2,0,14
10595,Graduation,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,32,3388.5868242974657,2,0,0,71
4609,PhD,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,56,2937.5868242974652,2,1,0,869
5010,Graduation,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,34,3209.5868242974657,1,1,0,36
4427,2n Cycle,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,1,27,3711.5868242974657,1,0,2,1901
11148,Graduation,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,47,3468.5868242974657,2,1,0,15
1168,PhD,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,44,3670.5868242974657,2,0,0,1723
9595,Graduation,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,1,61,3302.5868242974657,2,0,0,2113
10163,PhD,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,1,38,3325.5868242974657,1,0,0,2035
2886,Master,74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,0,51,3265.5868242974657,1,1,2,2338
6710,Master,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,71,3651.5868242974657,1,3,0,171
5316,Master,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,46,3510.5868242974657,2,0,0,120
9029,PhD,70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,50,3581.5868242974657,2,0,0,2243
521,Graduation,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,37,3711.5868242974657,2,1,0,755
1459,PhD,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,56,3780.5868242974657,2,1,0,1594
10241,2n Cycle,11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,47,3258.5868242974657,1,0,0,14
1630,Graduation,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,43,3418.5868242974657,1,1,0,586
3254,Graduation,70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,51,3320.5868242974657,2,1,0,1367
9064,Graduation,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,1,40,3718.5868242974657,2,0,1,2378
3678,Graduation,60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,49,3781.5868242974657,1,2,1,1144
4227,Master,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,54,3447.5868242974657,2,2,0,83
9467,Graduation,34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,38,2933.5868242974652,1,1,0,23
8486,Master,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,51,3963.5868242974657,2,1,0,651
2186,2n Cycle,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,45,2966.5868242974652,2,0,3,3195
3286,PhD,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,55,3239.5868242974657,1,1,0,55
8602,Graduation,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,58,3267.5868242974657,1,1,0,1461
3722,Graduation,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,50,3136.5868242974657,1,2,0,79
6715,PhD,60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,74,3575.5868242974657,1,1,0,1187
4796,Graduation,49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,70,3133.5868242974657,1,1,0,57
9612,2n Cycle,23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,35,3059.5868242974652,1,0,0,44
3766,Master,33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,1,63,3744.5868242974657,1,0,0,935
1399,Graduation,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,64,3221.5868242974657,2,0,1,1922
1570,PhD,69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,71,3557.5868242974657,2,1,0,1703
3426,Graduation,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,47,3411.5868242974657,1,1,0,2641
3074,PhD,70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,1,38,3684.5868242974657,2,0,0,3046
8341,PhD,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,0,1,53,3122.5868242974657,2,1,1,49
5180,PhD,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,54,3134.5868242974657,1,1,0,277
6461,Master,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,0,53,3468.5868242974657,1,1,1,1527
7679,PhD,30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,37,3103.5868242974652,1,0,0,34
10702,Graduation,52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,38,3902.5868242974657,1,1,0,635
7505,PhD,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,65,3223.5868242974657,2,2,0,68
5113,PhD,86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,0,1,51,3415.5868242974657,1,0,1,2286
10858,Graduation,76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,47,3355.5868242974657,2,2,0,1175
2961,Graduation,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,0,0,40,3550.5868242974657,2,1,1,557
2747,PhD,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,34,3729.5868242974657,2,0,0,2990
3010,Master,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,0,0,33,3206.5868242974657,2,0,3,3026
5790,Graduation,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,37,3580.5868242974657,2,1,0,97
6892,Graduation,61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,0,54,3177.5868242974657,1,1,2,1373
1743,Graduation,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,48,3096.5868242974652,1,0,0,1074
3578,Graduation,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,73,3314.5868242974657,1,1,0,358
8462,Basic,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,0,0,44,3720.5868242974657,2,1,1,81
5558,PhD,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,68,3152.5868242974657,1,0,1,2705
4619,PhD,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,77,3094.5868242974652,1,0,0,283
8780,PhD,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,72,3443.5868242974657,2,1,0,885
10789,PhD,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,58,3553.5868242974657,2,2,0,110
10779,Graduation,22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,39,3139.5868242974657,1,0,0,64
5896,Master,73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,35,3165.5868242974657,2,0,0,669
2337,Graduation,29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,51,3310.5868242974657,1,1,0,48
10951,Graduation,45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,0,54,3217.5868242974657,2,1,1,585
544,Graduation,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,68,3298.5868242974657,2,0,0,1374
17,PhD,60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,51,3447.5868242974657,2,1,0,1665
10680,Graduation,33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,36,3120.5868242974657,2,1,0,115
3265,Graduation,35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,63,3529.5868242974657,2,0,0,67
5623,Master,31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,0,0,42,3338.5868242974657,2,1,1,66
5832,2n Cycle,92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,62,3132.5868242974657,2,0,0,1756
5544,Graduation,67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,0,52,3688.5868242974657,1,1,1,2447
6417,Master,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,51,3685.5868242974657,2,0,0,2393
5831,Graduation,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,55,3738.5868242974657,2,1,2,2832
7101,PhD,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,59,3582.5868242974657,1,1,0,2151
10176,Graduation,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,54,3736.5868242974657,1,1,2,575
2326,Graduation,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,32,3560.5868242974657,2,0,0,117
4385,PhD,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,41,3456.5868242974657,1,1,0,70
2929,Graduation,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,46,3556.5868242974657,1,0,0,155
10686,PhD,34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,57,3612.5868242974657,2,2,0,36
2546,2n Cycle,31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,45,3069.5868242974652,1,1,0,93
3283,2n Cycle,70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,50,3223.5868242974657,2,1,0,1109
3138,Graduation,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,66,3679.5868242974657,1,0,4,3000
4994,Master,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,79,3597.5868242974657,1,0,1,2928
7966,Graduation,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,1,0,63,3394.5868242974657,1,2,0,1696
3112,Master,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,45,3478.5868242974657,2,1,0,26
10872,PhD,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,53,3645.5868242974657,2,1,2,2285
2181,Graduation,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,52,3433.5868242974657,2,0,0,1633
1867,Graduation,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,1,65,3655.5868242974657,1,0,0,1988
1518,Master,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,57,3439.5868242974657,2,2,0,1128
5734,PhD,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,48,3283.5868242974657,2,2,0,137
2878,PhD,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,75,3336.5868242974657,2,1,0,576
1458,Master,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,40,3060.5868242974652,2,1,0,52
7007,Master,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,54,3238.5868242974657,2,2,0,80
6200,Graduation,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,71,3391.5868242974657,2,1,0,1241
1403,2n Cycle,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,47,3812.5868242974657,2,2,0,46
4827,PhD,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,1,66,3331.5868242974657,1,1,0,609
6250,PhD,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,1,73,3649.5868242974657,1,1,0,1485
9291,Master,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,63,3160.5868242974657,2,1,0,23
2478,Graduation,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,49,3364.5868242974657,2,1,0,40
1139,PhD,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,0,1,38,3089.5868242974652,2,0,3,2562
5138,Graduation,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,72,3593.5868242974657,2,1,0,62
5393,Graduation,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,45,3783.5868242974657,1,1,0,64
10413,Graduation,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,38,3127.5868242974657,2,0,0,1363
5015,Master,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,46,3715.5868242974657,2,1,0,230
